MEAS_DT,COIL_ID,SEQ_NO,SPD,LEN,PWR,SET-FRQ,SET-DTY,SET-PWR,GATE-MS
2024-01-03 13:40:20.401,C2400009,33,30,19.4,692,1000,100,38,650
2024-01-03 13:40:22.127,C2400009,34,30,19.4,691,1000,100,38,650
2024-01-03 13:40:25.651,C2400009,35,30,19.4,692,1000,100,38,650
2024-01-03 13:40:27.365,C2400009,36,30,19.4,692,1000,100,38,650
2024-01-03 13:40:29.091,C2400009,37,30,19.4,692,1000,100,38,650
2024-01-03 13:40:32.043,C2400009,38,30,19.4,692,1000,100,38,650
2024-01-03 13:40:33.551,C2400009,39,30,19.4,691,1000,100,38,650
2024-01-03 13:47:06.604,C2400010,1,250,241.1,1688,1000,100,82,1154
2024-01-03 13:47:09.940,C2400010,2,250,241.2,1712,1000,100,83,1670
2024-01-03 13:47:12.746,C2400010,3,250,241.1,1694,1000,100,82,1153
2024-01-03 13:47:16.054,C2400010,4,250,241.2,1717,1000,100,83,1670
2024-01-03 13:47:18.866,C2400010,5,250,241.1,1697,1000,100,82,1154
2024-01-03 13:47:22.126,C2400010,6,250,241.2,1719,1000,100,83,1670
2024-01-03 13:47:28.238,C2400010,7,250,241.1,1695,1000,100,82,1153
2024-01-03 13:47:31.528,C2400010,8,250,241.2,1719,1000,100,83,1670
2024-01-03 13:47:34.378,C2400010,9,250,241.1,1699,1000,100,82,1154
2024-01-03 13:47:37.600,C2400010,10,250,241.2,1722,1000,100,83,1670
2024-01-03 13:47:40.326,C2400010,11,250,241.1,1700,1000,100,82,1154
2024-01-03 13:47:43.598,C2400010,12,250,241.2,1723,1000,100,83,1670
2024-01-03 13:47:48.356,C2400010,13,30,19.4,692,1000,100,38,650
2024-01-03 13:47:50.100,C2400010,14,30,19.4,691,1000,100,38,650
2024-01-03 13:47:53.002,C2400010,15,30,19.4,691,1000,100,38,650
2024-01-03 13:47:56.288,C2400010,16,30,19.4,691,1000,100,38,650
2024-01-03 13:47:57.994,C2400010,17,30,19.4,691,1000,100,38,650
2024-01-03 13:47:59.620,C2400010,18,30,19.4,691,1000,100,38,650
2024-01-03 13:48:20.564,C2400010,19,250,241.1,1714,1000,100,83,1670
2024-01-03 13:48:23.262,C2400010,20,250,241.2,1697,1000,100,82,1154
2024-01-03 13:48:26.774,C2400010,21,250,241.1,1719,1000,100,83,1670
2024-01-03 13:48:29.342,C2400010,22,250,241.2,1700,1000,100,82,1154
2024-01-03 13:48:32.836,C2400010,23,250,241.1,1722,1000,100,83,1670
2024-01-03 13:48:35.498,C2400010,24,250,241.2,1702,1000,100,82,1154
2024-01-03 13:48:42.084,C2400010,25,250,241.1,1721,1000,100,83,1670
2024-01-03 13:48:44.668,C2400010,26,250,241.2,1700,1000,100,82,1154
2024-01-03 13:48:48.128,C2400010,27,250,241.1,1724,1000,100,83,1670
2024-01-03 13:48:50.782,C2400010,28,250,241.2,1703,1000,100,82,1154
2024-01-03 13:48:54.232,C2400010,29,250,241.1,1726,1000,100,83,1670
2024-01-03 13:48:56.828,C2400010,30,250,241.2,1704,1000,100,82,1154
2024-01-03 13:49:01.642,C2400010,31,30,19.4,692,1000,100,38,650
2024-01-03 13:49:03.166,C2400010,32,30,19.4,691,1000,100,38,650
2024-01-03 13:49:06.236,C2400010,33,30,19.4,692,1000,100,38,650
2024-01-03 13:49:07.996,C2400010,34,30,19.4,692,1000,100,38,650
2024-01-03 13:49:11.434,C2400010,35,30,19.4,692,1000,100,38,650
2024-01-03 13:49:13.170,C2400010,36,30,19.4,692,1000,100,38,650
2024-01-03 13:49:14.910,C2400010,37,30,19.4,691,1000,100,38,650
2024-01-03 13:49:17.942,C2400010,38,30,19.4,692,1000,100,38,650
2024-01-03 13:49:19.440,C2400010,39,30,19.4,691,1000,100,38,650
2024-01-03 13:50:34.936,C2400011,1,250,241.1,1690,1000,100,82,1154
2024-01-03 13:50:38.220,C2400011,2,250,241.2,1714,1000,100,83,1670
2024-01-03 13:50:41.040,C2400011,3,250,241.1,1697,1000,100,82,1153
2024-01-03 13:50:44.288,C2400011,4,250,241.2,1719,1000,100,83,1670
2024-01-03 13:50:47.084,C2400011,5,250,241.1,1699,1000,100,82,1154
2024-01-03 13:50:50.302,C2400011,6,250,241.2,1722,1000,100,83,1670
2024-01-03 13:50:56.216,C2400011,7,250,241.1,1697,1000,100,82,1153
2024-01-03 13:50:59.496,C2400011,8,250,241.2,1722,1000,100,83,1670
2024-01-03 13:51:02.298,C2400011,9,250,241.1,1700,1000,100,82,1154
2024-01-03 13:51:05.604,C2400011,10,250,241.2,1723,1000,100,83,1670
2024-01-03 13:51:08.488,C2400011,11,250,241.1,1703,1000,100,82,1154
2024-01-03 13:51:11.740,C2400011,12,250,241.2,1724,1000,100,83,1670
2024-01-03 13:51:16.386,C2400011,13,30,19.4,692,1000,100,38,650
2024-01-03 13:51:18.076,C2400011,14,30,19.4,691,1000,100,38,650
2024-01-03 13:51:21.010,C2400011,15,30,19.4,692,1000,100,38,650
2024-01-03 13:51:24.366,C2400011,16,30,19.4,692,1000,100,38,650
2024-01-03 13:51:26.082,C2400011,17,30,19.4,692,1000,100,38,650
2024-01-03 13:51:27.774,C2400011,18,30,19.4,692,1000,100,38,650
2024-01-03 13:51:48.454,C2400011,19,250,241.1,1716,1000,100,83,1670
2024-01-03 13:51:51.120,C2400011,20,250,241.2,1698,1000,100,82,1154
2024-01-03 13:51:54.610,C2400011,21,250,241.1,1721,1000,100,83,1670
2024-01-03 13:51:57.326,C2400011,22,250,241.2,1700,1000,100,82,1154
2024-01-03 13:52:00.840,C2400011,23,250,241.1,1723,1000,100,83,1670
2024-01-03 13:52:03.442,C2400011,24,250,241.2,1703,1000,100,82,1154
2024-01-03 13:52:10.080,C2400011,25,250,241.1,1721,1000,100,83,1670
2024-01-03 13:52:12.718,C2400011,26,250,241.2,1702,1000,100,82,1154
2024-01-03 13:52:16.202,C2400011,27,250,241.1,1724,1000,100,83,1670
2024-01-03 13:52:18.842,C2400011,28,250,241.2,1704,1000,100,82,1154
2024-01-03 13:52:22.352,C2400011,29,250,241.1,1726,1000,100,83,1670
2024-01-03 13:52:24.958,C2400011,30,250,241.2,1704,1000,100,82,1154
2024-01-03 13:52:29.554,C2400011,31,30,19.4,692,1000,100,38,650
2024-01-03 13:52:31.056,C2400011,32,30,19.4,691,1000,100,38,650
2024-01-03 13:52:34.130,C2400011,33,30,19.4,692,1000,100,38,650
2024-01-03 13:52:35.912,C2400011,34,30,19.4,692,1000,100,38,650
2024-01-03 13:52:39.420,C2400011,35,30,19.4,692,1000,100,38,650
2024-01-03 13:52:41.128,C2400011,36,30,19.4,692,1000,100,38,650
2024-01-03 13:52:42.900,C2400011,37,30,19.4,692,1000,100,38,650
2024-01-03 13:52:45.956,C2400011,38,30,19.4,692,1000,100,38,650
2024-01-03 13:52:47.450,C2400011,39,30,19.4,691,1000,100,38,650
2024-01-03 13:55:46.509,C2400012,1,250,241.1,1688,1000,100,82,1154
2024-01-03 13:55:49.741,C2400012,2,250,241.2,1713,1000,100,83,1670
2024-01-03 13:55:52.549,C2400012,3,250,241.1,1695,1000,100,82,1153
2024-01-03 13:55:55.775,C2400012,4,250,241.2,1717,1000,100,83,1670
2024-01-03 13:55:58.555,C2400012,5,250,241.1,1698,1000,100,82,1154
2024-01-03 13:56:01.833,C2400012,6,250,241.2,1721,1000,100,83,1670
2024-01-03 13:56:07.905,C2400012,7,250,241.1,1697,1000,100,82,1153
2024-01-03 13:56:11.255,C2400012,8,250,241.2,1719,1000,100,83,1670
2024-01-03 13:56:14.081,C2400012,9,250,241.1,1700,1000,100,82,1154
2024-01-03 13:56:17.291,C2400012,10,250,241.2,1722,1000,100,83,1670
2024-01-03 13:56:20.085,C2400012,11,250,241.1,1702,1000,100,82,1154
2024-01-03 13:56:23.309,C2400012,12,250,241.2,1724,1000,100,83,1670
2024-01-03 13:56:28.181,C2400012,13,30,19.4,692,1000,100,38,650
2024-01-03 13:56:29.907,C2400012,14,30,19.4,691,1000,100,38,650
2024-01-03 13:56:32.935,C2400012,15,30,19.4,691,1000,100,38,650
2024-01-03 13:56:36.325,C2400012,16,30,19.4,691,1000,100,38,650
2024-01-03 13:56:38.103,C2400012,17,30,19.4,691,1000,100,38,650
2024-01-03 13:56:39.887,C2400012,18,30,19.4,691,1000,100,38,650
2024-01-03 13:57:00.971,C2400012,19,250,241.1,1714,1000,100,83,1670
2024-01-03 13:57:03.569,C2400012,20,250,241.2,1698,1000,100,82,1154
2024-01-03 13:57:06.999,C2400012,21,250,241.1,1721,1000,100,83,1670
2024-01-03 13:57:09.585,C2400012,22,250,241.2,1700,1000,100,82,1154
2024-01-03 13:57:13.017,C2400012,23,250,241.1,1723,1000,100,83,1670
2024-01-03 13:57:15.675,C2400012,24,250,241.2,1702,1000,100,82,1154
2024-01-03 13:57:22.287,C2400012,25,250,241.1,1721,1000,100,83,1670
2024-01-03 13:57:24.843,C2400012,26,250,241.2,1702,1000,100,82,1154
2024-01-03 13:57:28.303,C2400012,27,250,241.1,1724,1000,100,83,1670
2024-01-03 13:57:30.981,C2400012,28,250,241.2,1703,1000,100,82,1154
2024-01-03 13:57:34.439,C2400012,29,250,241.1,1726,1000,100,83,1670
2024-01-03 13:57:37.111,C2400012,30,250,241.2,1704,1000,100,82,1154
2024-01-03 13:57:41.821,C2400012,31,30,19.4,692,1000,100,38,650
2024-01-03 13:57:43.373,C2400012,32,30,19.4,691,1000,100,38,650
2024-01-03 13:57:46.415,C2400012,33,30,19.4,692,1000,100,38,650
2024-01-03 13:57:48.193,C2400012,34,30,19.4,692,1000,100,38,650
2024-01-03 13:57:51.637,C2400012,35,30,19.4,692,1000,100,38,650
2024-01-03 13:57:53.333,C2400012,36,30,19.4,692,1000,100,38,650
2024-01-03 13:57:55.065,C2400012,37,30,19.4,692,1000,100,38,650
2024-01-03 13:57:58.045,C2400012,38,30,19.4,692,1000,100,38,650
2024-01-03 13:57:59.577,C2400012,39,30,19.4,692,1000,100,38,650
2024-01-03 13:58:47.085,C2400013,1,250,241.1,1692,1000,100,82,1154
2024-01-03 13:58:50.303,C2400013,2,250,241.2,1717,1000,100,83,1670
2024-01-03 13:58:53.045,C2400013,3,250,241.1,1698,1000,100,82,1153
2024-01-03 13:58:56.299,C2400013,4,250,241.2,1721,1000,100,83,1670
2024-01-03 13:58:59.041,C2400013,5,250,241.1,1700,1000,100,82,1154
2024-01-03 13:59:02.351,C2400013,6,250,241.2,1723,1000,100,83,1670
2024-01-03 13:59:08.313,C2400013,7,250,241.1,1698,1000,100,82,1153
2024-01-03 13:59:11.593,C2400013,8,250,241.2,1722,1000,100,83,1670
2024-01-03 13:59:14.361,C2400013,9,250,241.1,1702,1000,100,82,1154
2024-01-03 13:59:17.595,C2400013,10,250,241.2,1724,1000,100,83,1670
2024-01-03 13:59:20.325,C2400013,11,250,241.1,1703,1000,100,82,1154
2024-01-03 13:59:23.671,C2400013,12,250,241.2,1726,1000,100,83,1670
2024-01-03 13:59:28.257,C2400013,13,30,19.4,692,1000,100,38,650
2024-01-03 13:59:29.989,C2400013,14,30,19.4,692,1000,100,38,650
2024-01-03 13:59:32.949,C2400013,15,30,19.4,692,1000,100,38,650
2024-01-03 13:59:36.319,C2400013,16,30,19.4,692,1000,100,38,650
2024-01-03 13:59:38.057,C2400013,17,30,19.4,692,1000,100,38,650
2024-01-03 13:59:39.767,C2400013,18,30,19.4,692,1000,100,38,650
2024-01-03 14:00:00.739,C2400013,19,250,241.1,1716,1000,100,83,1670
2024-01-03 14:00:03.405,C2400013,20,250,241.2,1698,1000,100,82,1154
2024-01-03 14:00:06.913,C2400013,21,250,241.1,1722,1000,100,83,1670
2024-01-03 14:00:09.565,C2400013,22,250,241.2,1702,1000,100,82,1154
2024-01-03 14:00:13.026,C2400013,23,250,241.1,1723,1000,100,83,1670
2024-01-03 14:00:15.834,C2400013,24,250,241.2,1702,1000,100,82,1154
2024-01-03 14:00:22.572,C2400013,25,250,241.1,1722,1000,100,83,1670
2024-01-03 14:00:25.198,C2400013,26,250,241.2,1702,1000,100,82,1154
2024-01-03 14:00:28.720,C2400013,27,250,241.1,1724,1000,100,83,1670
2024-01-03 14:00:31.500,C2400013,28,250,241.2,1703,1000,100,82,1154
2024-01-03 14:00:35.034,C2400013,29,250,241.1,1726,1000,100,83,1670
2024-01-03 14:00:37.624,C2400013,30,250,241.2,1704,1000,100,82,1154
2024-01-03 14:00:42.348,C2400013,31,30,19.4,692,1000,100,38,650
2024-01-03 14:00:43.986,C2400013,32,30,19.4,692,1000,100,38,650
2024-01-03 14:00:47.138,C2400013,33,30,19.4,692,1000,100,38,650
2024-01-03 14:00:48.856,C2400013,34,30,19.4,692,1000,100,38,650
2024-01-03 14:00:52.330,C2400013,35,30,19.4,692,1000,100,38,650
2024-01-03 14:00:54.070,C2400013,36,30,19.4,692,1000,100,38,650
2024-01-03 14:00:55.786,C2400013,37,30,19.4,692,1000,100,38,650
2024-01-03 14:00:58.756,C2400013,38,30,19.4,692,1000,100,38,650
2024-01-03 14:01:00.240,C2400013,39,30,19.4,692,1000,100,38,650
2024-01-03 14:06:10.840,C2400014,1,250,241.1,1688,1000,100,82,1154
2024-01-03 14:06:14.110,C2400014,2,250,241.2,1713,1000,100,83,1670
2024-01-03 14:06:16.974,C2400014,3,250,241.1,1694,1000,100,82,1153
2024-01-03 14:06:20.188,C2400014,4,250,241.2,1717,1000,100,83,1670
2024-01-03 14:06:22.934,C2400014,5,250,241.1,1698,1000,100,82,1154
2024-01-03 14:06:26.186,C2400014,6,250,241.2,1719,1000,100,83,1670
2024-01-03 14:06:32.218,C2400014,7,250,241.1,1695,1000,100,82,1153
2024-01-03 14:06:35.600,C2400014,8,250,241.2,1719,1000,100,83,1670
2024-01-03 14:06:38.436,C2400014,9,250,241.1,1699,1000,100,82,1154
2024-01-03 14:06:41.808,C2400014,10,250,241.2,1722,1000,100,83,1670
2024-01-03 14:06:44.636,C2400014,11,250,241.1,1700,1000,100,82,1154
2024-01-03 14:06:47.914,C2400014,12,250,241.2,1723,1000,100,83,1670
2024-01-03 14:06:52.756,C2400014,13,30,19.4,692,1000,100,38,650
2024-01-03 14:06:54.474,C2400014,14,30,19.4,691,1000,100,38,650
2024-01-03 14:06:57.364,C2400014,15,30,19.4,691,1000,100,38,650
2024-01-03 14:07:00.678,C2400014,16,30,19.4,691,1000,100,38,650
2024-01-03 14:07:02.356,C2400014,17,30,19.4,691,1000,100,38,650
2024-01-03 14:07:04.110,C2400014,18,30,19.4,691,1000,100,38,650
2024-01-03 14:07:25.075,C2400014,19,250,241.1,1714,1000,100,83,1670
2024-01-03 14:07:27.635,C2400014,20,250,241.2,1698,1000,100,82,1154
2024-01-03 14:07:31.105,C2400014,21,250,241.1,1719,1000,100,83,1670
2024-01-03 14:07:33.887,C2400014,22,250,241.2,1699,1000,100,82,1154
2024-01-03 14:07:37.407,C2400014,23,250,241.1,1722,1000,100,83,1670
2024-01-03 14:07:40.071,C2400014,24,250,241.2,1702,1000,100,82,1154
2024-01-03 14:07:46.757,C2400014,25,250,241.1,1721,1000,100,83,1670
2024-01-03 14:07:49.371,C2400014,26,250,241.2,1702,1000,100,82,1154
2024-01-03 14:07:52.837,C2400014,27,250,241.1,1724,1000,100,83,1670
2024-01-03 14:07:55.481,C2400014,28,250,241.2,1703,1000,100,82,1154
2024-01-03 14:07:58.943,C2400014,29,250,241.1,1726,1000,100,83,1670
2024-01-03 14:08:01.539,C2400014,30,250,241.2,1704,1000,100,82,1154
2024-01-03 14:08:06.265,C2400014,31,30,19.4,692,1000,100,38,650
2024-01-03 14:08:07.741,C2400014,32,30,19.4,691,1000,100,38,650
2024-01-03 14:08:10.789,C2400014,33,30,19.4,692,1000,100,38,650
2024-01-03 14:08:12.579,C2400014,34,30,19.4,691,1000,100,38,650
2024-01-03 14:08:16.005,C2400014,35,30,19.4,692,1000,100,38,650
2024-01-03 14:08:17.759,C2400014,36,30,19.4,691,1000,100,38,650
2024-01-03 14:08:19.465,C2400014,37,30,19.4,691,1000,100,38,650
2024-01-03 14:08:22.445,C2400014,38,30,19.4,692,1000,100,38,650
2024-01-03 14:08:23.949,C2400014,39,30,19.4,691,1000,100,38,650
2024-01-03 14:25:12.765,C2400015,1,250,241.1,1688,1000,100,82,1154
2024-01-03 14:25:15.971,C2400015,2,250,241.2,1712,1000,100,83,1670
2024-01-03 14:25:18.691,C2400015,3,250,241.1,1694,1000,100,82,1153
2024-01-03 14:25:21.973,C2400015,4,250,241.2,1717,1000,100,83,1670
2024-01-03 14:25:24.805,C2400015,5,250,241.1,1697,1000,100,82,1154
2024-01-03 14:25:28.091,C2400015,6,250,241.2,1719,1000,100,83,1670
2024-01-03 14:25:34.069,C2400015,7,250,241.1,1695,1000,100,82,1153
2024-01-03 14:25:37.383,C2400015,8,250,241.2,1719,1000,100,83,1670
2024-01-03 14:25:40.205,C2400015,9,250,241.1,1699,1000,100,82,1154
2024-01-03 14:25:43.445,C2400015,10,250,241.2,1722,1000,100,83,1670
2024-01-03 14:25:46.213,C2400015,11,250,241.1,1700,1000,100,82,1154
2024-01-03 14:25:49.477,C2400015,12,250,241.2,1723,1000,100,83,1670
2024-01-03 14:25:53.963,C2400015,13,30,19.4,691,1000,100,38,650
2024-01-03 14:25:55.663,C2400015,14,30,19.4,691,1000,100,38,650
2024-01-03 14:25:58.691,C2400015,15,30,19.4,691,1000,100,38,650
2024-01-03 14:26:02.063,C2400015,16,30,19.4,691,1000,100,38,650
2024-01-03 14:26:03.745,C2400015,17,30,19.4,691,1000,100,38,650
2024-01-03 14:26:05.425,C2400015,18,30,19.4,691,1000,100,38,650
2024-01-03 14:26:26.563,C2400015,19,250,241.1,1714,1000,100,83,1670
2024-01-03 14:26:29.231,C2400015,20,250,241.2,1697,1000,100,82,1154
2024-01-03 14:26:32.661,C2400015,21,250,241.1,1719,1000,100,83,1670
2024-01-03 14:26:35.261,C2400015,22,250,241.2,1699,1000,100,82,1154
2024-01-03 14:26:38.665,C2400015,23,250,241.1,1722,1000,100,83,1670
2024-01-03 14:26:41.399,C2400015,24,250,241.2,1702,1000,100,82,1154
2024-01-03 14:26:48.143,C2400015,25,250,241.1,1721,1000,100,83,1670
2024-01-03 14:26:50.715,C2400015,26,250,241.2,1702,1000,100,82,1154
2024-01-03 14:26:54.177,C2400015,27,250,241.1,1723,1000,100,83,1670
2024-01-03 14:26:56.833,C2400015,28,250,241.2,1703,1000,100,82,1154
2024-01-03 14:27:00.303,C2400015,29,250,241.1,1724,1000,100,83,1670
2024-01-03 14:27:03.047,C2400015,30,250,241.2,1703,1000,100,82,1154
2024-01-03 14:27:07.589,C2400015,31,30,19.4,692,1000,100,38,650
2024-01-03 14:27:09.135,C2400015,32,30,19.4,691,1000,100,38,650
2024-01-03 14:27:12.185,C2400015,33,30,19.4,692,1000,100,38,650
2024-01-03 14:27:13.941,C2400015,34,30,19.4,691,1000,100,38,650
2024-01-03 14:27:17.401,C2400015,35,30,19.4,692,1000,100,38,650
2024-01-03 14:27:19.101,C2400015,36,30,19.4,691,1000,100,38,650
2024-01-03 14:27:20.835,C2400015,37,30,19.4,691,1000,100,38,650
2024-01-03 14:27:23.861,C2400015,38,30,19.4,692,1000,100,38,650
2024-01-03 14:27:25.439,C2400015,39,30,19.4,691,1000,100,38,650
2024-01-03 14:29:28.282,C2400016,1,250,241.1,1689,1000,100,82,1154
2024-01-03 14:29:31.584,C2400016,2,250,241.2,1713,1000,100,83,1670
2024-01-03 14:29:34.412,C2400016,3,250,241.1,1695,1000,100,82,1153
2024-01-03 14:29:37.810,C2400016,4,250,241.2,1718,1000,100,83,1670
2024-01-03 14:29:40.660,C2400016,5,250,241.1,1698,1000,100,82,1154
2024-01-03 14:29:44.040,C2400016,6,250,241.2,1721,1000,100,83,1670
2024-01-03 14:29:49.974,C2400016,7,250,241.1,1697,1000,100,82,1153
2024-01-03 14:29:53.390,C2400016,8,250,241.2,1721,1000,100,83,1670
2024-01-03 14:29:56.248,C2400016,9,250,241.1,1699,1000,100,82,1154
2024-01-03 14:29:59.504,C2400016,10,250,241.2,1723,1000,100,83,1670
2024-01-03 14:30:02.256,C2400016,11,250,241.1,1702,1000,100,82,1154
2024-01-03 14:30:05.600,C2400016,12,250,241.2,1724,1000,100,83,1670
2024-01-03 14:30:10.242,C2400016,13,30,19.4,692,1000,100,38,650
2024-01-03 14:30:11.902,C2400016,14,30,19.4,691,1000,100,38,650
2024-01-03 14:30:14.896,C2400016,15,30,19.4,692,1000,100,38,650
2024-01-03 14:30:18.260,C2400016,16,30,19.4,691,1000,100,38,650
2024-01-03 14:30:19.974,C2400016,17,30,19.4,691,1000,100,38,650
2024-01-03 14:30:21.754,C2400016,18,30,19.4,691,1000,100,38,650
2024-01-03 14:30:42.754,C2400016,19,250,241.1,1714,1000,100,83,1670
2024-01-03 14:30:45.434,C2400016,20,250,241.2,1697,1000,100,82,1154
2024-01-03 14:30:48.868,C2400016,21,250,241.1,1721,1000,100,83,1670
2024-01-03 14:30:51.542,C2400016,22,250,241.2,1700,1000,100,82,1154
2024-01-03 14:30:54.948,C2400016,23,250,241.1,1723,1000,100,83,1670
2024-01-03 14:30:57.634,C2400016,24,250,241.2,1702,1000,100,82,1154
2024-01-03 14:31:04.312,C2400016,25,250,241.1,1721,1000,100,83,1670
2024-01-03 14:31:06.986,C2400016,26,250,241.2,1702,1000,100,82,1154
2024-01-03 14:31:10.468,C2400016,27,250,241.1,1724,1000,100,83,1670
2024-01-03 14:31:13.304,C2400016,28,250,241.2,1703,1000,100,82,1154
2024-01-03 14:31:16.818,C2400016,29,250,241.1,1726,1000,100,83,1670
2024-01-03 14:31:19.444,C2400016,30,250,241.2,1704,1000,100,82,1154
2024-01-03 14:31:23.888,C2400016,31,30,19.4,692,1000,100,38,650
2024-01-03 14:31:25.408,C2400016,32,30,19.4,691,1000,100,38,650
2024-01-03 14:31:28.500,C2400016,33,30,19.4,692,1000,100,38,650
2024-01-03 14:31:30.284,C2400016,34,30,19.4,692,1000,100,38,650
2024-01-03 14:31:33.862,C2400016,35,30,19.4,692,1000,100,38,650
2024-01-03 14:31:35.522,C2400016,36,30,19.4,691,1000,100,38,650
2024-01-03 14:31:37.226,C2400016,37,30,19.4,691,1000,100,38,650
2024-01-03 14:31:40.242,C2400016,38,30,19.4,692,1000,100,38,650
2024-01-03 14:31:41.730,C2400016,39,30,19.4,691,1000,100,38,650
2024-01-03 14:40:24.807,C2400017,1,250,241.1,1688,1000,100,82,1154
2024-01-03 14:40:28.169,C2400017,2,250,241.2,1712,1000,100,83,1670
2024-01-03 14:40:31.011,C2400017,3,250,241.1,1694,1000,100,82,1153
2024-01-03 14:40:34.207,C2400017,4,250,241.2,1717,1000,100,83,1670
2024-01-03 14:40:36.965,C2400017,5,250,241.1,1697,1000,100,82,1154
2024-01-03 14:40:40.351,C2400017,6,250,241.2,1719,1000,100,83,1670
2024-01-03 14:40:46.421,C2400017,7,250,241.1,1695,1000,100,82,1153
2024-01-03 14:40:49.643,C2400017,8,250,241.2,1719,1000,100,83,1670
2024-01-03 14:40:52.409,C2400017,9,250,241.1,1699,1000,100,82,1154
2024-01-03 14:40:55.639,C2400017,10,250,241.2,1722,1000,100,83,1670
2024-01-03 14:40:58.487,C2400017,11,250,241.1,1700,1000,100,82,1154
2024-01-03 14:41:01.755,C2400017,12,250,241.2,1723,1000,100,83,1670
2024-01-03 14:41:06.231,C2400017,13,30,19.4,691,1000,100,38,650
2024-01-03 14:41:07.927,C2400017,14,30,19.4,691,1000,100,38,650
2024-01-03 14:41:10.873,C2400017,15,30,19.4,691,1000,100,38,650
2024-01-03 14:41:14.251,C2400017,16,30,19.4,691,1000,100,38,650
2024-01-03 14:41:15.923,C2400017,17,30,19.4,691,1000,100,38,650
2024-01-03 14:41:17.597,C2400017,18,30,19.4,691,1000,100,38,650
2024-01-03 14:41:38.551,C2400017,19,250,241.1,1714,1000,100,83,1670
2024-01-03 14:41:41.115,C2400017,20,250,241.2,1697,1000,100,82,1154
2024-01-03 14:41:44.545,C2400017,21,250,241.1,1719,1000,100,83,1670
2024-01-03 14:41:47.109,C2400017,22,250,241.2,1700,1000,100,82,1154
2024-01-03 14:41:50.541,C2400017,23,250,241.1,1722,1000,100,83,1670
2024-01-03 14:41:53.151,C2400017,24,250,241.2,1702,1000,100,82,1154
2024-01-03 14:41:59.815,C2400017,25,250,241.1,1721,1000,100,83,1670
2024-01-03 14:42:02.467,C2400017,26,250,241.2,1702,1000,100,82,1154
2024-01-03 14:42:05.985,C2400017,27,250,241.1,1723,1000,100,83,1670
2024-01-03 14:42:08.737,C2400017,28,250,241.2,1703,1000,100,82,1154
2024-01-03 14:42:12.195,C2400017,29,250,241.1,1724,1000,100,83,1670
2024-01-03 14:42:14.821,C2400017,30,250,241.2,1704,1000,100,82,1154
2024-01-03 14:42:19.489,C2400017,31,30,19.4,692,1000,100,38,650
2024-01-03 14:42:21.121,C2400017,32,30,19.4,691,1000,100,38,650
2024-01-03 14:42:24.169,C2400017,33,30,19.4,692,1000,100,38,650
2024-01-03 14:42:25.921,C2400017,34,30,19.4,691,1000,100,38,650
2024-01-03 14:42:29.381,C2400017,35,30,19.4,692,1000,100,38,650
2024-01-03 14:42:31.153,C2400017,36,30,19.4,691,1000,100,38,650
2024-01-03 14:42:32.861,C2400017,37,30,19.4,691,1000,100,38,650
2024-01-03 14:42:35.941,C2400017,38,30,19.4,692,1000,100,38,650
2024-01-03 14:42:37.391,C2400017,39,30,19.4,691,1000,100,38,650
2024-01-03 14:43:24.680,C2400018,1,250,241.1,1692,1000,100,82,1154
2024-01-03 14:43:27.966,C2400018,2,250,241.2,1716,1000,100,83,1670
2024-01-03 14:43:30.816,C2400018,3,250,241.1,1697,1000,100,82,1153
2024-01-03 14:43:34.172,C2400018,4,250,241.2,1721,1000,100,83,1670
2024-01-03 14:43:36.978,C2400018,5,250,241.1,1699,1000,100,82,1154
2024-01-03 14:43:40.254,C2400018,6,250,241.2,1723,1000,100,83,1670
2024-01-03 14:43:46.258,C2400018,7,250,241.1,1698,1000,100,82,1153
2024-01-03 14:43:49.540,C2400018,8,250,241.2,1722,1000,100,83,1670
2024-01-03 14:43:52.288,C2400018,9,250,241.1,1702,1000,100,82,1154
2024-01-03 14:43:55.608,C2400018,10,250,241.2,1724,1000,100,83,1670
2024-01-03 14:43:58.424,C2400018,11,250,241.1,1703,1000,100,82,1154
2024-01-03 14:44:01.712,C2400018,12,250,241.2,1726,1000,100,83,1670
2024-01-03 14:44:06.398,C2400018,13,30,19.4,692,1000,100,38,650
2024-01-03 14:44:08.136,C2400018,14,30,19.4,691,1000,100,38,650
2024-01-03 14:44:11.068,C2400018,15,30,19.4,692,1000,100,38,650
2024-01-03 14:44:14.444,C2400018,16,30,19.4,692,1000,100,38,650
